entityId	languageTag	alias
Q17588918	en	Humla language
Q17588918	en	Humla Tibetan
Q17588918	en	Humla Tibetan language
Q17588918	en	Humli Tamang
Q1764	en	Reykjavik
Q1764	en	Reykjavikurborg
Q1764	en	Reykjavíkurborg
Q1768321	en	Lucumi
Q1768321	en	Lucumi language
Q1771717	en	pdx.edu
Q1771717	en	Portland State College
Q17738	en	1977 Star Wars
Q17738	en	A New Hope
Q17738	en	Star Wars
Q17738	en	Star Wars IV
Q17738	en	Star Wars: A New Hope
Q17738	en	Star Wars: Episode IV
Q17738	en	Star Wars: Episode IV A New Hope
Q17738	en	Star Wars: Episode IV: A New Hope
Q1775596	en	Ibanag language
Q1775596	en	Ibanak
Q1775596	en	Ybanag
Q1776032	en	Hill Mari language
Q1776032	en	Western Mari
Q1778689	en	UDD
Q177943	en	Madonna: The First Album
Q1779923	en	Borland Paradox
Q1779923	en	Corel Paradox
Q1779923	en	Corel Paradox 8
Q1779923	en	Paradox 8
Q1779923	en	Paradox Database 8
Q1780	en	Presburg
Q1780	en	Pressburg
Q178067	en	Tamatave
Q1782980	en	Unilag
Q1782980	en	UNILAG
Q1782980	en	unilag.edu
Q178405	en	Larisa
Q178405	en	Lárisa
Q178405	en	Larissa, Thessaly
Q178405	en	Mint of Larissa, Thessaly
Q178405	en	Yenişehir
Q17856	en	Ballaarat
Q17856	en	Ballarat, Victoria
Q17856	en	Ballarat, Victoria, Australia
Q17856	en	Greater Ballarat
Q1788342	en	RGU
Q1788342	en	Robert Gordon University
Q1788342	en	Robert Gordon's College
Q1788342	en	Robert Gordon's Hospital
Q1788342	en	Robert Gordon's Institute of Technology
Q1788342	en	Robert Gordon's Technical College
Q178835	en	Baalbec
Q178835	en	Baalbeck
Q178835	en	Balbec
Q178835	en	Heliopolis
Q178835	en	Mint of Heliopolis
Q179046	en	Fatehpur Sikri Old
Q179046	en	Fatepur Sikri
Q179046	en	Fathpur Sikri
Q179046	en	Futtehpore Sikri
Q179046	en	Futtipoor Seehnee
Q179046	en	Futtipoor Sicri
Q179046	en	Futty Poor Sicri
Q179046	en	Futtypore Sicri
Q179046	en	Old Fatehpur Sikri
Q179351	en	City of Westminster, London, England
Q179351	en	Westminster
Q1795928	en	KAU
Q1795928	en	King Abdul Aziz University
Q179815	en	Durham City
Q179815	en	Durham, England
Q1800	en	Cochin
Q1800	en	Kochi, India
Q180233	en	Björneborg
Q180233	en	Porin kaupunki
Q180294	en	Japho
Q180294	en	Joppa
Q180294	en	Yafa
Q180294	en	Yafo
Q180522	en	Akaba
Q180522	en	Al Aqaba
Q180522	en	al-ʻAqabah
Q180522	en	ʻAqabah
Q180775	en	10/80
Q180775	en	1080
Q180775	en	Little Manchester
Q180775	en	Meuilebeik
Q180775	en	Meuilebeik-Saint-Jean
Q180775	en	Meulebeik
Q180775	en	Meulebeik-Saint-Jean
Q180775	en	Molem
Q180775	en	Molen
Q180775	en	Molenbeek
Q180775	en	Molenbek
Q180775	en	Sint-Jans-Molenbeek
Q180803	en	Truro civil parish
Q180803	en	Truro CP
Q180803	en	Truro, Cornwall
Q180803	en	Truru
Q180810	en	Mcxeta
Q180810	en	Mtshoeta
Q180810	en	Mzcheta
Q180810	en	Mzheta
Q1808326	en	SQU
Q180945	en	Arevmdahayeren
Q180945	en	Arevmdahayerēn
Q180945	en	Arewmtahayerên
Q180945	en	Western Armenian language
Q181037	en	Geg
Q181037	en	Gegnisht
Q181037	en	Gheg Albanian
Q181069	en	Attack of the Clones
Q181069	en	Star Wars: Episode II -- Attack of the Clones
Q1811224	en	Ari language
Q181177	en	Cranfield Institute of Technology
Q181177	en	University of Cranfield
Q18125	en	Capital of the North
Q18125	en	Cottonopolis
Q18125	en	Madchester
Q18125	en	Manchester, England
Q18125	en	Manchester, Lancashire
Q18125	en	Manchester, UK
Q18125	en	Warehouse City
Q181379	en	Osmaniye City
Q1815205	en	Ticuna language
Q1815205	en	Tikuna
Q181557	en	City of Kaohsiung
Q181557	en	Gaosyong
Q181557	en	Gaoxiong
Q181557	en	Kaohsiung City
Q181557	en	Ta-kaô
Q181557	en	Tá-káu
Q181557	en	Takao
Q181557	en	Takaô
Q181557	en	Takow
Q181557	en	TW-KHH
Q1815830	en	Negro-Dutch
Q18168288	en	Kadiwéu
Q18168288	en	Kadiweu language
Q1817355	en	Lviv Polytechnic National University
Q1817355	en	National University “Lviv Polytechnic”
Q181795	en	Star Wars 5
Q181795	en	Star Wars Episode V: The Empire Strikes Back
Q181795	en	Star Wars V
Q181795	en	Star Wars: Episode V The Empire Strikes Back
Q181795	en	The Empire Strikes Back
Q181803	en	Return of the Jedi
Q181803	en	Star Wars: Episode VI Return of the Jedi
Q181854	en	Lappstrand
Q181854	en	Villmanstrand
Q181966	en	Napa
Q182009	en	Rodosto
Q182009	en	Tekfur Dagh
Q182009	en	Tekirdag
Q182025	en	Aksaray City
Q18202981	en	Google Blockly
Q182059	en	Comassie
Q182059	en	Coomassie
Q182059	en	Kumase
Q182218	en	Avengers
Q182218	en	Avengers Assemble
Q182218	en	Marvel Avengers Assemble
Q182218	en	Marvel's The Avengers
Q182299	en	Canea
Q182299	en	Chaniá
Q182299	en	Haniá
Q182299	en	Hanya
Q182481	en	Terkoeje
Q182481	en	Toerkonje
Q182481	en	Tourco
Q182518	en	'''A Hard Day's Night'''
Q182692	en	Apocalypse Now Final Cut
Q1828035	en	Lisburn, Northern Ireland
Q182973	en	Iowa University
Q182973	en	State University of Iowa
Q182973	en	The University of Iowa
Q182973	en	U of I
Q182973	en	UI
Q182973	en	UIowa
Q182973	en	uiowa.edu
Q182973	en	Univ. of Iowa
Q183	en	Federal Republic of Germany
Q183124	en	Cbba
Q183124	en	Cocha
Q183124	en	La Llajta
Q183199	en	Yannena
Q183405	en	Asfi
Q183405	en	Saffi
Q18343036	en	Kioko language
Q18343041	en	Kompane language
Q18344310	en	Kómnzo language
Q183551	en	Waterford City
Q183551	en	Waterford, Ireland
Q183584	en	Lan-chou
Q183584	en	Lan-chou-fu
Q183584	en	Lan-chow
Q183584	en	Lan-chow-fu
Q183584	en	Lanchow
Q183584	en	Lantcheou
Q183651	en	Dazimon
Q183651	en	Tokat City
Q18379975	en	East Xwla
Q18379975	en	East Xwla language
Q18379975	en	Eastern Xwla Gbe
Q18385114	en	Central Grebo language
Q18390055	en	Lindu language
Q184	en	Belorussia
Q184	en	Bielaruś
Q184	en	Bielorussia
Q184	en	by
Q184	en	Byeloruss
Q184	en	Byelorussia
Q184	en	Republic of Belarus
Q184	en	Respublika Belarus'
Q184	en	Respublika Bielaruś
Q184	en	White Russia
Q184	en	White Ruthenia
Q184163	en	Colchester (parish)
Q1842	en	City of Luxembourg
Q1842	en	Luxembourg City
Q1842	en	Luxemburg
Q1844620	en	Santa María La Alta Nahuatl language
Q1844993	en	Besïro
Q1844993	en	Bésɨro
Q1844993	en	Chiquitano language
Q1844993	en	Tarapecosi
Q1845148	en	Zemba language
Q184539	en	Cotyora
Q184539	en	Kotyora
Q18457536	en	Northern Gondi language
Q18468761	en	CiUtee
Q184768	en	Godfather Part II
Q184768	en	The Godfather, Part II
Q1848	en	City of San Marino
Q18487451	en	East Masela language
Q1850416	en	MNRJ
Q1850416	en	Museu Nacional / UFRJ
Q1850416	en	Museu Nacional/Universidade Federal do Rio de Janeiro
Q1850416	en	National Museum of Brazil
Q1850416	en	National Museum of the UFRJ, in Brazil
Q1850416	en	National Museum of the UFRJ, in Rio de Janeiro, Brazil
Q185084	en	Siirt City
Q185134	en	Tilimsen
Q185156	en	Guantanamo
Q185157	en	Commune of Tetouan
Q185157	en	Commune of Tétouan
Q185157	en	Tetouan
Q185157	en	Tetouan Commune
Q185157	en	Tétouan Commune
Q185157	en	Tettawen
Q185157	en	Tettawin
Q185157	en	Titwan
Q185246	en	University of Uppsala
Q185246	en	Uppsala universitet
Q185246	en	uu.se
Q185280	en	Baia-Mare
Q185280	en	Baja Mare
Q185280	en	Frauenbach
Q185280	en	Nagybana
Q185280	en	Nagybanya
Q185280	en	Nagybánya
Q185336	en	Sugdidi
Q1854	en	Gia Định
Q1854	en	HCM City
Q1854	en	HCMC
Q1854	en	Ho Chi Minh
Q1854	en	Hôchiminh Ville
Q1854	en	Prey Nokor
Q1854	en	Sai Gon
Q1854	en	Sài Gòn
Q1854	en	Saigon
Q1854	en	Saïgon
Q1854	en	Thành Phố Hồ Chí Minh
Q1854	en	Thành-Phô Hồ Chí Minh
Q18544857	en	Southern Nuaulu language
Q185453	en	Mooltan
Q185453	en	Moultan
Q185518	en	Ratanapura
Q185518	en	Yadanabon
Q18569	en	Doolish
Q18569	en	Douglas, Isle of Man
Q1857773	en	UCLan
Q1857773	en	University of Central Lancashire
Q1860	en	English (language)
Q1860	en	English language
Q18603687	en	Sepa language
Q18609750	en	East Tarangan language
Q1861	en	Bangkok, Thailand
Q1861	en	Krung Thep
Q1861	en	Krung Thep Maha Nakhon
Q1861	en	Krungthepmahanakhon Amonrattanakosin Mahintharayutthaya Mahadilokphop Noppharatratchathaniburirom Udomratchaniwetmahasathan Amonphimanawatansathit Sakkathattiyawitsanukamprasit
Q1861	en	Sia-Yut'hia
Q186182	en	Bhagsu
Q186182	en	Dharamsala
Q186182	en	Dharamshala, Himachal Pradesh
Q186234	en	al-Kūfa
Q18638319	en	Central Melanau language
Q18642280	en	Kota Marudu Tinagas language
Q18642293	en	Minokok language
Q18642842	en	Sibu language
Q18642842	en	Sibu Melanau
Q18644464	en	Eastern Lawa language
Q18644465	en	Western Lawa language
Q1865	en	Federal Territory of Kuala Lumpur
Q1865	en	K.L.
Q1865	en	KL
Q18664462	en	Libon Bikol language
Q18664494	en	Buhi Bikol language
Q18664494	en	Buhi'non
Q18664494	en	Buhi'non Bikol
Q18664557	en	Miraya Bikol language
Q1867	en	City of Taipei
Q1867	en	Tai Pei
Q1867	en	Tâi-pak
Q1867	en	Taibei
Q1867	en	Taihoku
Q1867	en	Taipak
Q1867	en	Taipei City
Q1867	en	Tanshoui
Q1867	en	The City of Azaleas
Q1867	en	Thòi-pet
Q1867	en	Thoipet
Q18748212	en	Ibatan language
Q18748222	en	Amganad language
Q18748222	en	Ifugao Amganad
Q18748761	en	Maeng Itneg language
Q18748769	en	Masadiit Itneg language
Q18748906	en	Kalagan language
Q18748913	en	Kagan Kalagan language
Q18753300	en	Butbut Kalinga language
Q18753300	en	Kalinga Butbut language
Q18753301	en	Southern Kalinga language
Q18753303	en	Limos Kalinga language
Q18753304	en	Mabaka Valley Kalinga language
Q18753305	en	Madukayang
Q18753305	en	Majukayang Kalinga language
Q18753307	en	Tanudan Kalinga language
Q18753329	en	Kan2aey
Q18753329	en	Kankana-ey
Q18753329	en	Kankana-ey language
Q18753329	en	Kankanaëy
Q18753329	en	Kankanaey language
Q18753329	en	Kankanay language
Q18753329	en	kne
Q18755523	en	Dibabawon Manobo language
Q18755610	en	South Sorsoganon language
Q18755610	en	Southern Sorsogon
Q18755610	en	Southern Sorsogon language
Q18755610	en	Waray Sorsoganon
Q18755617	en	Kolibugan Subanen language
Q18756514	en	Tagakaulo language
Q18756514	en	Tagakaulu Kalagan
Q18757427	en	Eastern Tawbuid language
Q1875885	en	Ambai language
Q187861	en	Wollongong, New South Wales
Q187861	en	Wollongong, New South Wales, Australia
Q187895	en	Sandraka
Q187895	en	Sandrake
Q187895	en	Zonguldak City
Q188022	en	Maride
Q188022	en	Moha
Q18808	en	Capital of Revolution
Q18808	en	P’yŏng-yang
Q18808	en	Pyeongyang
Q18808	en	Ryugyong
Q1882071	en	M
Q1882071	en	Massachusetts General Hospital Utility Multi-Programming System
Q1882071	en	Multi-User Multi-Programming System
Q188336	en	Tzefat
Q188336	en	Tzfat
Q188336	en	Zefat
Q188336	en	Zfat
Q188370	en	Marquette College
Q188370	en	MarquetteU
Q188436	en	ALGO rithmic L anguage
Q188531	en	Obj-C programming language
Q188531	en	Objc
Q188531	en	Objective C programming language
Q188531	en	Objective-C (programming language)
Q188531	en	Objective-C programming language
Q188693	en	Kubula
Q1887879	en	St. Ignatius Academy (1855–1859)
Q1887879	en	St. Ignatius College (1859–1930)
Q1887879	en	USF
Q1887879	en	USFCA
Q1888771	en	Manchester Polytechnic
Q1888771	en	Manchester Polytechnic School of Theatre
Q1888771	en	MMU
Q1888771	en	The Manchester Metropolitan University
Q188894	en	Kütahya City
Q189	en	Icelandic republic
Q189	en	Isl.
Q189	en	Republic of Iceland
Q189	en	Ysland
Q189022	en	Central Technical College (London)
Q189022	en	ICL
Q189022	en	Imperial
Q189022	en	Imperial College
Q189022	en	Imperial College of Science and Technology
Q189022	en	Imperial College of Science, Technology and Medicine
Q189059	en	Mytilini
Q1891	en	Bologna, Italy
Q189128	en	Leon
Q189128	en	León
Q189128	en	Leon de Los Aldama
Q189128	en	León, Guanajuato
Q189133	en	Cairns, Australia
Q189133	en	Cairns, Queensland
Q189134	en	Uşak City
Q189138	en	Pitic
Q189157	en	Uciana
Q189157	en	Utenen
Q18935525	en	Nisvai language
Q189383	en	Dalmietta
Q189383	en	Damieta
Q189383	en	Damiette
Q189383	en	Dimyat
Q189383	en	Dimyāṭ
Q189383	en	Dumyat
Q189383	en	Dumyâṭ
Q189383	en	Tamiathis
Q189441	en	Academia Cracoviensis
Q189441	en	Academy of Krakow
Q189441	en	Academy of Kraków
Q189441	en	Akademia Krakowska
Q189441	en	Jagiellonian University in Kraków
Q189441	en	JU
Q189441	en	UJ
Q189441	en	UKrakow
Q189441	en	University of Cracow
Q189441	en	University of Kraków
Q189441	en	Uniwersytet Jagielloński
Q189546	en	Bizerta
Q189546	en	Hippo Diarrhytus
Q189546	en	Hippo Zarytus
Q189546	en	Mint of Hippo Diarrhytus
Q189697	en	Karabük City
Q189969	en	Dulcigno
Q189969	en	Ulqin
Q189969	en	Ulqini
Q190021	en	Gurambilbarra
Q190021	en	Townsville, Australia
Q190021	en	Townsville, Queensland
Q190050	en	FightClub
Q190165	en	Luang Phabang
Q190165	en	Լուանգպրաբանգ
Q190184	en	Gey
Q190184	en	Harär
Q190184	en	Harar Jugol
Q190184	en	Harar-Gey
Q190184	en	Harärgeyi
Q190184	en	Hararghe
Q190184	en	Harrar
Q190583	en	S:t Michel
Q190583	en	Sankt Michel
Q19059301	en	Chashan language
Q19059576	en	Thmon language
Q19059577	en	Mel-Khaonh language
Q19059578	en	Ra’ong language
Q190828	en	Petach Tikva
Q190828	en	Petach Tikvah
Q190828	en	Petah Tiqwa
Q190828	en	Petaḥ Tiqwa
Q190828	en	Petah-Tikva
Q190847	en	Alexandroupoli
Q190847	en	Dedeagach
Q191	en	ee
Q191	en	Eesti
Q191	en	Eesti Vabariik
Q191	en	Estland
Q191	en	Republic of Estonia
Q191047	en	Ilulisat
Q191047	en	Jacobshavn
Q191047	en	Jakobshavn
Q191170	en	Falluja
Q191204	en	Silemani
Q191204	en	Slemani
Q191204	en	Sulaimani
Q1915350	en	Matawai language
Q191718	en	Berberah
Q191764	en	Red Khmers
Q192176	en	Tighina
Q192213	en	Children's City
Q192225	en	Natāniyā
Q192225	en	Natanya
Q192225	en	Nathania
Q192225	en	Netanja
Q192235	en	City of the East
Q192235	en	Puerto Flor de Lis
Q192235	en	Puerto Presidente Stroessner
Q192379	en	Aijal
Q192508	en	Bergen-op-Zoom
Q192518	en	Old Walled City of Shibam
Q192518	en	the Chicago of the desert
Q192518	en	the Manhattan of the Middle East
Q192518	en	the oldest skyscraper city in the world
Q1928222	en	Modula3
Q192896	en	Carlisle (parish)
Q1929075	en	.pwn as another C++
Q192918	en	Sabrata
Q192918	en	Şabrātah
Q192980	en	Lamia (Greece)
Q192980	en	Mint of Lamia
Q193103	en	Herceg-Novi
Q1931221	en	Mag-Indi Ayta
Q1931221	en	Mag-indi language
Q193226	en	Porto Edda
Q193226	en	Santi Quaranta
Q193226	en	Saranda City
Q193229	en	Visoko, Federation of Bosnia and Herzegovina
Q193229	en	Visoko, Zenica-Doboj
Q193289	en	Capital of the peruvian amazon
Q193289	en	The branch of heaven
Q193289	en	The paradise of the amazon jungle
Q193289	en	The peruvian venice of the amazon
Q193367	en	Borgå
Q19344	en	Comuna de San Pedro de la Paz
Q193445	en	Artvin City
Q193452	en	Ard Mhacha
Q193452	en	Armagh (Northern Ireland)
Q193478	en	Ofen
Q193510	en	UNIPD
Q193510	en	Universita degli Studi di Padova
Q193510	en	Università degli Studi di Padova
Q193510	en	Universita di Padova
Q193510	en	Università di Padova
Q193510	en	University of Padova
Q193510	en	UPadua
Q19355	en	La vita e bella
Q19355	en	La vita è bella
Q193563	en	Bibliotheque nationale de France
Q193563	en	BnF
Q193563	en	BNF
Q193563	en	National library of France
Q193563	en	National Library of France
Q193787	en	Tan Ragh
Q193787	en	Tarogen
Q193787	en	Taurage
Q193787	en	Tauraģe
Q193787	en	Tauragie
Q193787	en	Taurik
Q193787	en	Taurogen
Q193787	en	Tauroggen
Q193787	en	Taurogi
Q193787	en	Tavrig
Q193787	en	Tavrik
Q193787	en	Tevrig
Q193787	en	Tovrig
Q193787	en	Таураге
Q193787	en	Таурогген
Q193787	en	Тауроги
Q1940803	en	Mitthogskolan
Q194146	en	Niğde City
Q194165	en	Arabella
Q194165	en	Arbela
Q1941682	en	Mocho
Q1941682	en	Mocho’ language
Q1941682	en	Mochoʼ
Q194445	en	CU
Q194445	en	cu.edu.eg
Q194445	en	Egyptian University
Q194445	en	Fuad I University
Q194445	en	King Fuad I University
Q194445	en	University of Cairo
Q1945756	en	SZU
Q19570729	en	Abai language
Q1957120	en	Mandan language
Q19571396	en	Dangana language
Q19571396	en	Kurmin Dangana language
Q19572028	en	Guazacapán language
Q19572028	en	Guazacapán Xinka
Q19572028	en	Xinca-Guazacapan language
Q19572059	en	Haraza language
Q19572305	en	Jogi language
Q19572452	en	Khir language
Q19572455	en	Khongsat language
Q19572979	en	Mel language
Q19573012	en	Millcayac language
Q19573111	en	Mullu Kurumba language
Q19573137	en	Muteun language
Q19573234	en	Nasvang language
Q19573402	en	Nuobi language
Q19573682	en	Phongku language
Q19573683	en	Phongset language
Q19573685	en	Phunyot language
Q1957508	en	Pinche
Q1957508	en	Pinchi
Q1957508	en	Taushiro language
Q1957612	en	Humurana
Q1957612	en	Maina
Q1957612	en	Mayna
Q1957612	en	Numurana
Q1957612	en	Omurano language
Q1957612	en	Roamaina
Q1957612	en	Umurano
Q195929	en	fbc
Q19597674	en	Laomian language
Q19597674	en	Lawmeh
Q19597676	en	Laopin language
Q19597677	en	Laoseng language
Q1961488	en	Biak language
Q1961488	en	Biak-Numfor
Q1961570	en	UET Lahore
Q1961570	en	University of Engineering & Technology
Q1961570	en	West Pakistan University of Engineering and Technology
Q196163	en	Labes
Q196163	en	Lobez
Q1962613	en	1st MSMU
Q1962613	en	First Moscow State Medical University
Q1962613	en	First MSMU
Q1962613	en	I.M. Sechenov First Moscow Institute of Medicine
Q1962613	en	Moscow State Medical University
Q1962613	en	Sechenov Moscow Medical Academy
Q1962613	en	Sechenov University
Q1963	en	Khartum
Q1964642	en	Kyrgyz National University named after Jusup Balasagyn
Q1965222	en	Moloko language
Q19689	en	Tiranë
Q19694214	en	mqm
Q19694214	en	South Marquesan language
Q1971400	en	Jopadhola
Q1971400	en	Ludama
Q1972050	en	UJ
Q1972050	en	uj.ac.za
Q1972721	en	Luleå University College
Q1972721	en	Lulea University of Technology
Q1975199	en	Dxana
Q1975199	en	Gana
Q1975199	en	Gana language
Q1975199	en	Gxana
Q1975199	en	Gǁana language
Q1975199	en	Xgana
Q1975199	en	ǁGana
Q197543	en	Chekiang University
Q197543	en	Zheda
Q197543	en	ZU
Q19755	en	IATA
Q19757551	en	Yambe language
Q19757590	en	Nterato language
Q19757590	en	Ntrapo language
Q19757823	en	Basum language
Q1976816	en	msh
Q1977419	en	Copper Island Aleut
Q1977419	en	Copper Island Creole
Q1977419	en	Medny Aleut language
Q1977419	en	Mednyj Aleut
Q1977429	en	Iwaidja language
Q197936	en	abe
Q197936	en	Abenaki language
Q197936	en	Abnaki
Q197936	en	Wôbanakiôdwawôgan
Q1979891	en	New University of Lisbon
Q1979891	en	Universidade Nova de Lisboa
Q1979891	en	UNL
Q1982248	en	Ancient Hebrew
Q1982248	en	Classical Hebrew
Q1982248	en	Ivrit Miqra'it
Q1982248	en	l
Q1982248	en	Leshon ha-Miqra
Q1982696	en	Bangime language
Q19830648	en	Northern One language
Q19830649	en	Kwamtim One language
Q19839846	en	Alingpo language
Q19840020	en	Cosao language
Q19840830	en	Situ language
Q19840950	en	Tshobdun language
Q19841092	en	Helambu Sherpa
Q19841092	en	Helambu Sherpa language
Q19841092	en	Hyolmo language
Q19841092	en	Lamjung-Melamchi Yolmo language
Q19841092	en	Yolmo language
Q19841106	en	Zbu language
Q19855028	en	Western Guangdong Hakka
Q19864441	en	BASL
Q19864441	en	Black ASL
Q19864441	en	Black Sign Variation
Q198650	en	Lodeva
Q198650	en	Luteva
Q19874842	en	Kandjerramalh language
Q19874842	en	Pungupungu language
Q19877481	en	Cahita
Q19877481	en	Cahita language
Q19877481	en	Cahitan languages
Q19877481	en	Kaíta
Q1988433	en	Leizhou Min Chinese
Q19893092	en	Seb Seliyer language
Q19894302	en	Quang Lam language
Q1989628	en	DNU
Q1989628	en	Oles Honchar Dnipropetrovsk National University
Q198989	en	Aqtau
Q1990210	en	Labir language
Q1990659	en	Kaitag language
Q1990659	en	Kajtak language
Q1990659	en	Kaytag
Q1990659	en	Kaytak
Q1990659	en	Kaytak language
Q19921576	en	Northern Kissi dialect
Q19921582	en	Southern Wee dialect
Q19921582	en	Wè Southern
Q199500	en	Alexandropol
Q199500	en	Gümrü
Q199575	en	Ağrı City
Q199575	en	Karaköse
Q199712	en	Çanakkale City
Q199723	en	Balikesir
Q1998811	en	North West University
Q1998811	en	NWU
Q1998811	en	nwu.ac.za
Q1998811	en	University of Bophuthatswana
Q199909	en	Kerbela
Q20	en	Kingdom of Norway
Q200019	en	Blue City
Q200019	en	Jodhana
Q200019	en	Sun City
Q200028	en	H-Town
Q200028	en	Hamilton City
Q200028	en	Hamilton, New Zealand
Q200028	en	Hamiltron
Q200028	en	Kirikiriroa
Q200028	en	The Fountain City
Q200028	en	The Tron
Q200030	en	Latakiyah
Q200030	en	Lattaki
Q200036	en	Vólos
Q200049	en	Ajaymeru
Q200049	en	Ajmer City
Q200049	en	Ajmer sarif
Q200119	en	Oojein, Malwa
Q200119	en	Ujjayini
Q200119	en	Ujjayinī
Q200133	en	Chalcis
Q200133	en	Chalkis (Řecko)
Q200166	en	Kitchener, ON
Q200166	en	Kitchener, Ontario
Q2002420	en	Örebro Universitet
Q2002619	en	Nottingham Polytechnic
Q2002619	en	NTU
Q2002619	en	The Nottingham Trent University
Q2002619	en	Trent Polytechnic
Q2004114	en	Plekhanov Russian University of Economics
Q20050949	en	East Kewa language
Q20054210	en	Lamé
Q20054210	en	Ngeté-Herdé language
Q20054484	en	Northern Haida dialect
Q2005511	en	Fort Hare University
Q2005511	en	UFH
Q2005511	en	ufh.ac.za
Q20059806	en	Grenadian Creole
Q200713	en	Aurangābād
Q200713	en	Chhatrapati Sambhajinagar
Q200718	en	Bekaner
Q20080327	en	Nim programming language
Q20080327	en	Nimrod
Q200805	en	Aguascalientes
Q2008062	en	Coahuilteco language
Q200872	en	'' Wish You Were Here ''
Q200878	en	Jubbulpore
Q200908	en	Resmo
Q200908	en	Rethymnon
Q200951	en	Bolu City
Q201051	en	Rishon LeTziyon
Q201051	en	Rishon LeZiyyon
Q201051	en	Riˀšon l Çiyon
Q201095	en	Cerasonte
Q201095	en	Giresun City
Q201101	en	Rhizaeum
Q201101	en	Rhizaion
Q201101	en	Rhizus
Q201101	en	Risinium
Q201101	en	Rize City
Q201101	en	Rizeon
Q201214	en	Cieszyn Silesian
Q201214	en	Cieszyn Silesian dialect
Q20162127	en	Kickapoo language
Q201832	en	Aligarh, Uttar Pradesh
Q201832	en	Allygurh
Q201832	en	Coel
Q201832	en	Col
Q201832	en	Kol
Q201832	en	Ramgarh
Q201832	en	Ramghur
Q201940	en	Four Symbols
Q201940	en	Led Zeppelin 4
Q201940	en	Led Zeppelin Four
Q201940	en	Runes
Q201940	en	The Fourth Album
Q201940	en	Untitled
Q201940	en	ZoSo
Q20210398	en	North Tairora language
Q20210553	en	South Tairora language
Q202158	en	Hameenlinna
Q202158	en	Tavastehus
Q202162	en	Aba City
Q202162	en	Aba, Nigeria
Q202188	en	Ardahan City
Q202195	en	Dersim
Q202195	en	Tunceli City
Q2027503	en	Armenian-Kipchak
Q2027503	en	Armenian-Qypchak language
Q2027503	en	Armeno-Kipchak
Q2027503	en	Armeno-kiptchak
Q2028448	en	Lemerig language
Q2028772	en	Shiriana language
Q2028772	en	Xiriana
Q2028772	en	Xiriâna
Q202973	en	Kingston, ON
Q202973	en	Kingston, Ontario
Q2030	en	Frobisher Bay
Q2030	en	Iqaluit, NU
Q2030	en	Iqaluit, Nunavut
Q203000	en	Fair City
Q203000	en	Pairth
Q203000	en	Peairt
Q203000	en	Perth, Perth and Kinross
Q2030998	en	Cuitlatec language
Q2030998	en	Cuitlateco
Q2031144	en	Urak Lawoi'
Q2031144	en	Urak Lawoi’ language
Q20312391	en	Bantang language
Q203197	en	Mahanuwara
Q2032882	en	Jukude
Q2032882	en	Mako
Q2032882	en	Maku language of Auari
Q2032882	en	Maku-Auari
Q203299	en	al-Faiyūm
Q203299	en	Crocodilopolis
Q203299	en	el-Faiyum
Q203299	en	el-Fayoum
Q203299	en	Faiyūm
Q203299	en	Fajjum
Q203299	en	Fajum
Q203299	en	Fayoum
Q203299	en	Fayum
Q203299	en	Fayyoum
Q203299	en	Fayyum
Q203299	en	Krokodilopolis
Q203299	en	Krokodiloupolis
Q203299	en	Madīnat al-Faiyūm
Q203299	en	Madinat al-Fayyum
Q203299	en	Medinet-el-Fayoum
Q203370	en	Ayutthaya
Q203370	en	Phra Nakhon Si Ayutthaya City Municipality
Q203380	en	Napier, New Zealand
Q203476	en	Port Blair
Q203476	en	Sri Vijay Puram
Q203476	en	Sri Vijaya Puram
Q203675	en	Mazeikiai
Q203995	en	Southend
Q203995	en	Southend on Sea
Q204181	en	Dorpat University
Q204181	en	Tartu University
Q204181	en	UT
Q204181	en	Yurev University
Q204181	en	Yuryev University
Q204234	en	Milton Keynes, Buckinghamshire
Q204266	en	Toyama-shi
Q204271	en	San Luis Potosi
Q20430250	en	Bucovinean Romanian dialect
Q204434	en	Bihac
Q204439	en	Alamein
Q204457	en	Bergen University
Q204457	en	UiB
Q204457	en	Universitas Bergensis
Q204457	en	Universitetet i Bergen
Q204626	en	Hitotsubashi daigaku
Q204693	en	Karel the Robot
Q20471677	en	Old Turkmen language
Q204720	en	City of Hereford
Q204720	en	Hereford, Herefordshire
Q204905	en	Eleusina
Q204905	en	Eleusis
Q205119	en	Caxamarca
Q20526532	en	Kaure language
Q20526532	en	Kaureh
Q2052676	en	Perl 6
Q2052676	en	Perl6
Q20527242	en	Tepeuxila Cuicatec language
Q2053828	en	Dhao language
Q2053828	en	Ndaonese
Q2053828	en	Ndau
Q2053828	en	Ndaundau
Q2053913	en	=/Hua
Q2053913	en	ǂHȍã
Q2053913	en	ǂHoan
Q2053913	en	ǂHû
Q2053913	en	ǂHua
Q2053913	en	ǂHûân
Q2055	en	Whitehorse, YT
Q2055	en	Whitehorse, Yukon
Q20572404	en	UFAZ
Q205792	en	Tamanghasset
Q205792	en	Tamenghest
Q205792	en	Tamenɣest
Q20580460	en	Kyirong language
Q205832	en	Kerkyra
Q205905	en	Lancaster, England
Q205905	en	Lancaster, Lancashire
Q205942	en	Yalova City
Q205979	en	Sogdian language
Q2060023	en	Jabuti
Q206040	en	Mercury programming language
Q20607	en	Umpqua language
Q20607	en	Upper Umpqua language
